order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,total_revenue,discounted_amount,total_cost,net_revenue,profit,profit_margin %
1570,2022-12-06,Standard Class,Corporate,United States,Atlanta,Georgia,30318,South,Office Supplies,Art,OFF-AR-10003504,10,10,3,0.03,30,0.8999999999999999,30,29.1,-0.8999999999999986,-3.092783505154634
1571,2022-10-19,First Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10000863,490,600,5,0.02,3000,60.0,2450,2940.0,490.0,16.666666666666664
1572,2022-01-23,First Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Envelopes,OFF-EN-10003160,20,20,3,0.02,60,1.2,60,58.8,-1.2000000000000028,-2.040816326530617
1573,2023-07-24,First Class,Consumer,United States,Los Angeles,California,90004,West,Technology,Accessories,TEC-AC-10003280,30,30,1,0.02,30,0.6,30,29.4,-0.6000000000000014,-2.040816326530617
1574,2023-08-02,First Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10000595,320,380,2,0.03,760,22.8,640,737.2,97.20000000000005,13.185024416711888
1575,2022-11-01,First Class,Consumer,United States,El Paso,Texas,79907,Central,Technology,Phones,TEC-PH-10000169,30,40,3,0.03,120,3.5999999999999996,90,116.4,26.400000000000006,22.68041237113402
1576,2023-05-30,First Class,Consumer,United States,El Paso,Texas,79907,Central,Furniture,Chairs,FUR-CH-10004675,650,760,5,0.04,3800,152.0,3250,3648.0,398.0,10.910087719298247
1577,2023-04-29,Standard Class,Home Office,United States,Aurora,Illinois,60505,Central,Office Supplies,Storage,OFF-ST-10002406,20,20,2,0.02,40,0.8,40,39.2,-0.7999999999999972,-2.0408163265306047
1579,2023-06-20,First Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Appliances,OFF-AP-10004336,140,170,3,0.03,510,15.299999999999999,420,494.7,74.69999999999999,15.100060642813826
1580,2023-09-13,First Class,Consumer,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10003012,260,310,2,0.02,620,12.4,520,607.6,87.60000000000002,14.417379855167878
1581,2022-01-12,First Class,Consumer,United States,New York City,New York,10024,East,Furniture,Tables,FUR-TA-10002607,340,380,9,0.04,3420,136.8,3060,3283.2,223.19999999999982,6.798245614035083
1582,2023-04-30,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10000642,40,40,2,0.02,80,1.6,80,78.4,-1.5999999999999943,-2.0408163265306047
1583,2023-11-28,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10000545,1100,1220,2,0.04,2440,97.60000000000001,2200,2342.4,142.4000000000001,6.079234972677599
1584,2022-03-26,First Class,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,FUR-FU-10002157,50,50,3,0.03,150,4.5,150,145.5,-4.5,-3.0927835051546393
1585,2022-10-02,First Class,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,FUR-FU-10001706,10,10,2,0.03,20,0.6,20,19.4,-0.6000000000000014,-3.0927835051546464
1586,2022-03-08,First Class,Consumer,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10000984,850,980,5,0.03,4900,147.0,4250,4753.0,503.0,10.58278981695771
1587,2022-03-26,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10001357,130,140,3,0.05,420,21.0,390,399.0,9.0,2.2556390977443606
1588,2022-10-30,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Fasteners,OFF-FA-10000992,10,10,3,0.02,30,0.6,30,29.4,-0.6000000000000014,-2.040816326530617
1589,2023-08-27,First Class,Consumer,United States,New York City,New York,10024,East,Technology,Accessories,TEC-AC-10002600,230,250,4,0.03,1000,30.0,920,970.0,50.0,5.154639175257731
1590,2022-11-13,Standard Class,Corporate,United States,Virginia Beach,Virginia,23464,South,Office Supplies,Art,OFF-AR-10001662,10,10,4,0.04,40,1.6,40,38.4,-1.6000000000000014,-4.1666666666666705
1591,2022-05-20,Standard Class,Corporate,United States,Grapevine,Texas,76051,Central,Office Supplies,Art,OFF-AR-10001221,30,30,7,0.03,210,6.3,210,203.7,-6.300000000000011,-3.092783505154645
1592,2023-04-04,Standard Class,Corporate,United States,Grapevine,Texas,76051,Central,Office Supplies,Fasteners,OFF-FA-10002988,10,10,5,0.03,50,1.5,50,48.5,-1.5,-3.0927835051546393
1593,2023-09-05,Second Class,Consumer,United States,Olympia,Washington,98502,West,Technology,Phones,TEC-PH-10004830,180,200,4,0.03,800,24.0,720,776.0,56.0,7.216494845360824
1594,2023-07-09,Same Day,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,OFF-PA-10004519,10,10,3,0.03,30,0.8999999999999999,30,29.1,-0.8999999999999986,-3.092783505154634
1595,2022-01-17,First Class,Home Office,United States,Peoria,Illinois,61604,Central,Furniture,Bookcases,FUR-BO-10000362,300,360,3,0.03,1080,32.4,900,1047.6,147.5999999999999,14.089347079037791
1596,2023-10-17,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Chairs,FUR-CH-10004540,40,50,2,0.05,100,5.0,80,95.0,15.0,15.789473684210526
1597,2023-08-20,First Class,Corporate,United States,New York City,New York,10011,East,Furniture,Furnishings,FUR-FU-10001290,460,550,13,0.05,7150,357.5,5980,6792.5,812.5,11.961722488038278
1598,2023-07-31,Second Class,Consumer,United States,Carrollton,Texas,75007,Central,Office Supplies,Paper,OFF-PA-10000308,20,20,4,0.02,80,1.6,80,78.4,-1.5999999999999943,-2.0408163265306047
1599,2022-10-14,Second Class,Consumer,United States,Carrollton,Texas,75007,Central,Office Supplies,Supplies,OFF-SU-10001165,10,10,1,0.05,10,0.5,10,9.5,-0.5,-5.263157894736842
1600,2022-04-25,Second Class,Consumer,United States,Carrollton,Texas,75007,Central,Office Supplies,Art,OFF-AR-10003373,80,100,4,0.02,400,8.0,320,392.0,72.0,18.367346938775512
1601,2022-08-12,Second Class,Consumer,United States,Carrollton,Texas,75007,Central,Furniture,Furnishings,FUR-FU-10001967,20,20,2,0.04,40,1.6,40,38.4,-1.6000000000000014,-4.1666666666666705
1602,2022-02-03,Second Class,Corporate,United States,Dover,Delaware,19901,East,Furniture,Furnishings,FUR-FU-10001488,200,210,2,0.02,420,8.4,400,411.6,11.600000000000023,2.818270165208946
1603,2022-07-03,Standard Class,Consumer,United States,Smyrna,Tennessee,37167,South,Office Supplies,Art,OFF-AR-10003251,10,10,3,0.02,30,0.6,30,29.4,-0.6000000000000014,-2.040816326530617
1604,2023-12-17,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Art,OFF-AR-10001044,150,160,6,0.03,960,28.799999999999997,900,931.2,31.200000000000045,3.3505154639175307
1605,2023-07-01,Second Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Phones,TEC-PH-10004700,40,40,5,0.05,200,10.0,200,190.0,-10.0,-5.263157894736842
1606,2023-03-07,Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,OFF-AR-10000823,10,10,3,0.03,30,0.8999999999999999,30,29.1,-0.8999999999999986,-3.092783505154634
1607,2023-03-29,Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,OFF-AR-10004456,60,70,5,0.04,350,14.0,300,336.0,36.0,10.714285714285714
1608,2022-12-06,Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10000050,10,10,1,0.05,10,0.5,10,9.5,-0.5,-5.263157894736842
1609,2023-12-10,Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10002377,20,20,4,0.02,80,1.6,80,78.4,-1.5999999999999943,-2.0408163265306047
1610,2023-02-14,Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10000591,10,10,3,0.04,30,1.2,30,28.8,-1.1999999999999993,-4.166666666666664
1611,2023-04-12,Standard Class,Corporate,United States,Los Angeles,California,90008,West,Furniture,Bookcases,FUR-BO-10000362,240,290,2,0.05,580,29.0,480,551.0,71.0,12.885662431941924
1612,2022-01-25,Standard Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,TEC-PH-10000441,160,200,2,0.02,400,8.0,320,392.0,72.0,18.367346938775512
1613,2023-09-30,Standard Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,TEC-PH-10002726,70,80,2,0.04,160,6.4,140,153.6,13.599999999999994,8.854166666666663
1614,2022-04-22,Standard Class,Corporate,United States,Oakland,California,94601,West,Office Supplies,Storage,OFF-ST-10003306,950,1000,7,0.04,7000,280.0,6650,6720.0,70.0,1.0416666666666665
1615,2023-02-09,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Technology,Accessories,TEC-AC-10004855,70,80,3,0.05,240,12.0,210,228.0,18.0,7.894736842105263
1617,2023-01-12,Standard Class,Home Office,United States,Eagan,Minnesota,55122,Central,Office Supplies,Labels,OFF-LA-10002043,40,40,4,0.05,160,8.0,160,152.0,-8.0,-5.263157894736842
1618,2023-03-02,Standard Class,Home Office,United States,Eagan,Minnesota,55122,Central,Office Supplies,Art,OFF-AR-10001915,30,30,3,0.04,90,3.6,90,86.4,-3.5999999999999943,-4.16666666666666
1619,2022-06-29,Second Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10000352,60,60,2,0.05,120,6.0,120,114.0,-6.0,-5.263157894736842
1620,2022-08-02,Second Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10000575,10,10,1,0.05,10,0.5,10,9.5,-0.5,-5.263157894736842
1621,2022-04-04,Standard Class,Consumer,United States,Kent,Washington,98031,West,Furniture,Furnishings,FUR-FU-10002937,190,200,2,0.03,400,12.0,380,388.0,8.0,2.0618556701030926
1622,2022-06-26,Standard Class,Consumer,United States,Kent,Washington,98031,West,Office Supplies,Labels,OFF-LA-10003930,730,790,8,0.05,6320,316.0,5840,6004.0,164.0,2.731512325116589
1623,2022-08-26,Standard Class,Consumer,United States,Kent,Washington,98031,West,Office Supplies,Binders,OFF-BI-10001107,20,20,2,0.02,40,0.8,40,39.2,-0.7999999999999972,-2.0408163265306047
1624,2023-04-27,Standard Class,Consumer,United States,Kent,Washington,98031,West,Technology,Accessories,TEC-AC-10003063,40,50,2,0.05,100,5.0,80,95.0,15.0,15.789473684210526
1625,2022-10-12,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Phones,TEC-PH-10002922,560,680,5,0.03,3400,102.0,2800,3298.0,498.0,15.100060642813826
1626,2023-11-02,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10002049,1120,1270,3,0.04,3810,152.4,3360,3657.6,297.5999999999999,8.136482939632543
1627,2022-12-01,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Appliances,OFF-AP-10002457,460,520,5,0.05,2600,130.0,2300,2470.0,170.0,6.882591093117409
1628,2022-07-11,Standard Class,Consumer,United States,Lafayette,Louisiana,70506,South,Furniture,Chairs,FUR-CH-10001270,430,520,6,0.05,3120,156.0,2580,2964.0,384.0,12.955465587044534
1629,2022-01-31,Second Class,Consumer,United States,Cleveland,Ohio,44105,East,Furniture,Furnishings,FUR-FU-10004415,20,20,5,0.03,100,3.0,100,97.0,-3.0,-3.0927835051546393
1630,2023-07-23,Second Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Binders,OFF-BI-10001510,40,40,6,0.05,240,12.0,240,228.0,-12.0,-5.263157894736842
1631,2023-12-17,Same Day,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Storage,OFF-ST-10002011,840,1010,3,0.03,3030,90.89999999999999,2520,2939.1,419.0999999999999,14.259467183831784
1632,2023-01-17,Same Day,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Paper,OFF-PA-10002986,10,10,2,0.03,20,0.6,20,19.4,-0.6000000000000014,-3.0927835051546464
1633,2022-11-09,Same Day,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Paper,OFF-PA-10004451,10,10,2,0.02,20,0.4,20,19.6,-0.3999999999999986,-2.0408163265306047
1634,2023-08-06,Same Day,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Storage,OFF-ST-10000649,20,30,2,0.04,60,2.4,40,57.6,17.6,30.555555555555557
1635,2023-12-03,Same Day,Consumer,United States,Cleveland,Ohio,44105,East,Technology,Accessories,TEC-AC-10001465,50,60,2,0.03,120,3.5999999999999996,100,116.4,16.400000000000006,14.089347079037806
1636,2022-08-01,Standard Class,Consumer,United States,Tigard,Oregon,97224,West,Office Supplies,Paper,OFF-PA-10001166,20,20,3,0.02,60,1.2,60,58.8,-1.2000000000000028,-2.040816326530617
1637,2023-12-23,Standard Class,Consumer,United States,Tigard,Oregon,97224,West,Office Supplies,Storage,OFF-ST-10001097,610,670,5,0.04,3350,134.0,3050,3216.0,166.0,5.161691542288557
1638,2023-03-06,Standard Class,Consumer,United States,Tigard,Oregon,97224,West,Technology,Phones,TEC-PH-10000038,400,440,4,0.05,1760,88.0,1600,1672.0,72.0,4.30622009569378
1639,2023-04-06,Standard Class,Consumer,United States,Washington,District of Columbia,20016,East,Office Supplies,Paper,OFF-PA-10002689,20,20,3,0.03,60,1.7999999999999998,60,58.2,-1.7999999999999972,-3.092783505154634
1640,2022-01-31,Standard Class,Consumer,United States,Washington,District of Columbia,20016,East,Office Supplies,Binders,OFF-BI-10004728,10,10,2,0.04,20,0.8,20,19.2,-0.8000000000000007,-4.1666666666666705
1641,2023-11-20,Standard Class,Consumer,United States,Washington,District of Columbia,20016,East,Office Supplies,Paper,OFF-PA-10004675,10,10,2,0.04,20,0.8,20,19.2,-0.8000000000000007,-4.1666666666666705
1642,2023-02-12,Standard Class,Consumer,United States,Washington,District of Columbia,20016,East,Furniture,Furnishings,FUR-FU-10000629,40,40,3,0.02,120,2.4,120,117.6,-2.4000000000000057,-2.040816326530617
1643,2023-10-11,Standard Class,Corporate,United States,Skokie,Illinois,60076,Central,Office Supplies,Fasteners,OFF-FA-10003112,10,10,2,0.04,20,0.8,20,19.2,-0.8000000000000007,-4.1666666666666705
1644,2022-10-06,First Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Storage,OFF-ST-10000142,1160,1250,3,0.02,3750,75.0,3480,3675.0,195.0,5.3061224489795915
1645,2022-05-27,First Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Copiers,TEC-CO-10001766,2650,3150,7,0.03,22050,661.5,18550,21388.5,2838.5,13.271150384552447
1646,2022-07-08,First Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Paper,OFF-PA-10004359,180,210,2,0.03,420,12.6,360,407.4,47.39999999999998,11.634756995581732
1647,2023-04-29,First Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,TEC-AC-10002323,30,40,2,0.04,80,3.2,60,76.8,16.799999999999997,21.874999999999996
1649,2023-02-21,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,OFF-BI-10004224,110,120,6,0.05,720,36.0,660,684.0,24.0,3.508771929824561
1650,2023-07-11,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,TEC-PH-10003357,50,50,1,0.05,50,2.5,50,47.5,-2.5,-5.263157894736842
1651,2022-10-04,Same Day,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10004475,100,110,2,0.05,220,11.0,200,209.0,9.0,4.30622009569378
1652,2022-05-13,Same Day,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10003001,10,10,2,0.05,20,1.0,20,19.0,-1.0,-5.263157894736842
1653,2022-07-11,First Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Storage,OFF-ST-10003442,140,170,6,0.04,1020,40.800000000000004,840,979.2,139.20000000000005,14.215686274509808
1654,2023-12-07,First Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10003832,110,130,4,0.05,520,26.0,440,494.0,54.0,10.931174089068826
1656,2022-04-03,First Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10001116,10,10,2,0.05,20,1.0,20,19.0,-1.0,-5.263157894736842
1657,2022-07-08,First Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Storage,OFF-ST-10000563,80,100,3,0.05,300,15.0,240,285.0,45.0,15.789473684210526
1658,2022-08-06,First Class,Consumer,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Furnishings,FUR-FU-10000010,30,30,7,0.04,210,8.4,210,201.6,-8.400000000000006,-4.16666666666667
1659,2022-05-26,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10004922,140,160,3,0.05,480,24.0,420,456.0,36.0,7.894736842105263
1660,2023-10-08,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10004330,80,90,3,0.04,270,10.8,240,259.2,19.19999999999999,7.407407407407403
1661,2022-04-21,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10002072,10,10,2,0.05,20,1.0,20,19.0,-1.0,-5.263157894736842
1662,2022-06-14,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,TEC-PH-10002549,650,680,5,0.05,3400,170.0,3250,3230.0,-20.0,-0.6191950464396285
1663,2022-11-19,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,OFF-BI-10002353,10,10,3,0.05,30,1.5,30,28.5,-1.5,-5.263157894736842
1664,2022-07-03,Second Class,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Storage,OFF-ST-10001325,30,40,5,0.04,200,8.0,150,192.0,42.0,21.875
1665,2022-08-13,Second Class,Consumer,United States,Dallas,Texas,75217,Central,Technology,Accessories,TEC-AC-10002049,250,300,3,0.05,900,45.0,750,855.0,105.0,12.280701754385964
1667,2023-12-28,Second Class,Consumer,United States,Dallas,Texas,75217,Central,Technology,Accessories,TEC-AC-10003023,90,90,2,0.03,180,5.3999999999999995,180,174.6,-5.400000000000006,-3.0927835051546424
1668,2023-10-08,Second Class,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Paper,OFF-PA-10000167,60,70,3,0.05,210,10.5,180,199.5,19.5,9.774436090225564
1669,2023-09-08,Second Class,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Art,OFF-AR-10003405,10,10,3,0.04,30,1.2,30,28.8,-1.1999999999999993,-4.166666666666664
1670,2022-08-15,Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Tables,FUR-TA-10001889,920,1020,4,0.02,4080,81.60000000000001,3680,3998.4,318.4000000000001,7.963185274109646
1671,2023-09-26,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Technology,Phones,TEC-PH-10002185,20,20,3,0.05,60,3.0,60,57.0,-3.0,-5.263157894736842
1672,2022-05-25,First Class,Corporate,United States,North Las Vegas,Nevada,89031,West,Technology,Accessories,TEC-AC-10001013,50,60,2,0.03,120,3.5999999999999996,100,116.4,16.400000000000006,14.089347079037806
1673,2023-07-06,Standard Class,Consumer,United States,Plano,Texas,75023,Central,Technology,Phones,TEC-PH-10002726,140,170,4,0.03,680,20.4,560,659.6,99.60000000000002,15.100060642813828
